SA-001-0475|that's very kind of you but you really shouldnt have gone to all this trouble|that's very kind of you but you really content all this trouble|0.7139007178154544
SA-001-0476|that's very kind of you but you really shouldnt have gone to all this trouble|that's very kind of you but you really shall have gone to all this trouble|0.9333333333333333
SA-001-0477|that's very kind of you but you really shouldnt have gone to all this trouble|that's very kind of you but you really shall go to all this trouble|0.7980538111748767
SA-001-0478|that's very kind of you but you really shouldnt have gone to all this trouble|that's very kind of you but you really should not conceal this trouble|0.6595414762772626
SA-001-0479|that's very kind of you but you really shouldnt have gone to all this trouble|that's very kind of you but really so tonalities|0.3993244259142382
SA-001-0480|that's very kind of you but you really shouldnt have gone to all this trouble|that's very kind of you but do resonant all this trouble|0.5687541232354464
SA-001-0481|that's very kind of you but you really shouldnt have gone to all this trouble|that's very kind of you but you really shown have gone to all this trouble|0.9333333333333333
SA-001-0482|that's very kind of you but you really shouldnt have gone to all this trouble|that's very kind of you but rely chaldaean to all this trouble|0.6490006525595041
SA-001-0483|that's very kind of you but you really shouldnt have gone to all this trouble|that's very kind of you but you really should have gone to all this trouble|0.9333333333333333
SA-001-0484|that's very kind of you but you really shouldnt have gone to all this trouble|that's very kind of you but dereliction to all this trouble|0.6319490258171626
SA-001-0485|that's very kind of you but you really shouldnt have gone to all this trouble|a very kind of view by recount all the trouble|0.3032653298563167
SA-001-0486|that's very kind of you but you really shouldnt have gone to all this trouble|that's very kind of you but you really shall to go to all this trouble|0.8
SA-001-0487|i was happy to help|i was happy to help|1.0
SA-001-0488|i was happy to help|i was happy to help|1.0
SA-001-0489|i was happy to help|i was happy to help|1.0
SA-001-0490|i was happy to help|i was happy to help|1.0
SA-001-0491|i was happy to help|i was happy to help|1.0
SA-001-0492|i was happy to help|i was happy to have|0.8
SA-001-0493|i was happy to help|i was happy to help|1.0
SA-001-0494|i was happy to help|i was happy to help|1.0
SA-001-0495|i was happy to help|i was happy to help|1.0
SA-001-0496|i was happy to help|i was happy to help|1.0
SA-001-0497|i was happy to help|i was happy to help|1.0
SA-001-0498|i was happy to help|i was happy to help|1.0
SA-001-0499|i was happy to help|i was happy to help|1.0
SA-001-0500|i was happy to help|i was happy to help|1.0
SA-001-0501|i was happy to help|i was happy to help|1.0
SA-001-0502|i was happy to help|i was happy to help|1.0
SA-001-0503|i was happy to help|i was happy to he|0.8
SA-001-0504|i was happy to help|i was happy to help|1.0
SA-001-0505|i was happy to help|i was happy to help|1.0
SA-001-0506|i was happy to help|i was happy to help|1.0
SA-001-0507|i was happy to help|i was happy to help|1.0
SA-001-0508|i was happy to help|i was happy to help|1.0
SA-001-0509|i was happy to help|i was happy to help|1.0
SA-001-0510|i was happy to help|i was happy to he|0.8
SA-001-0511|i was happy to help|i was happy to help|1.0
SA-001-0512|i was happy to help|i was happy to help|1.0
SA-001-0513|i was happy to help|i was happy to help|1.0
